ID	POP	EUR	EAS	AMR	SAS	AFR	tissue
TCGA-E2-A2P6	AMR	0.337168	0.014559	0.648253	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A3DX	EUR	0.995541	0.00433	1e-05	1e-05	0.000109	Blood Derived Normal
TCGA-E2-A9RU	EUR	0.7375	1e-05	0.008773	0.248534	0.005183	Blood Derived Normal
TCGA-E2-A10A	AMR	0.170639	0.042343	0.665922	0.014632	0.106464	Blood Derived Normal
TCGA-E2-A10B	EUR	0.75389	0.054914	1.1e-05	1e-05	0.191175	Blood Derived Normal
TCGA-E2-A10C	EUR	0.983009	1e-05	1e-05	0.007499	0.009472	Blood Derived Normal
TCGA-E2-A10E	EUR	0.480496	0.095905	0.059789	1e-05	0.363799	Blood Derived Normal
TCGA-E2-A10F	EUR	0.991767	1e-05	1e-05	0.008203	1e-05	Blood Derived Normal
TCGA-E2-A14N	EUR	0.986951	0.00421	1e-05	0.008671	0.000158	Blood Derived Normal
TCGA-E2-A14O	EUR	0.972364	0.007109	1e-05	0.017813	0.002704	Blood Derived Normal
TCGA-E2-A14P	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A14Q	EUR	0.842139	1e-05	1e-05	0.100366	0.057476	Blood Derived Normal
TCGA-E2-A14R	EUR	0.999433	0.000537	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A14S	EUR	0.996712	0.000558	0.00271	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A14T	EUR	0.979954	0.005657	0.003348	0.007787	0.003254	Blood Derived Normal
TCGA-E2-A14U	EUR	0.651857	0.00326	0.092659	0.021181	0.231043	Blood Derived Normal
TCGA-E2-A14V	EUR	0.866781	1e-05	1e-05	0.12506	0.008139	Blood Derived Normal
TCGA-E2-A14W	EUR	0.823698	0.009733	0.010943	0.070493	0.085134	Blood Derived Normal
TCGA-E2-A14X	AFR	0.225062	0.006042	6.3e-05	1e-05	0.768823	Blood Derived Normal
TCGA-E2-A14Y	EUR	0.959252	1e-05	0.011018	0.005467	0.024253	Blood Derived Normal
TCGA-E2-A14Z	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A15A	EUR	0.94498	0.013751	0.009665	0.031594	1e-05	Blood Derived Normal
TCGA-E2-A15C	EUR	0.988181	0.001185	0.009403	1e-05	0.001221	Blood Derived Normal
TCGA-E2-A15D	EUR	0.980073	0.007678	1e-05	0.008466	0.003772	Blood Derived Normal
TCGA-E2-A15E	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A15F	EUR	0.83049	1e-05	0.008214	0.095696	0.06559	Blood Derived Normal
TCGA-E2-A15G	EUR	0.944788	1e-05	1e-05	0.043663	0.01153	Blood Derived Normal
TCGA-E2-A15H	EUR	0.972482	0.007	1e-05	1e-05	0.020499	Blood Derived Normal
TCGA-E2-A15I	EUR	0.989735	0.010235	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A15J	EUR	0.78637	0.048773	0.011829	1e-05	0.153018	Blood Derived Normal
TCGA-E2-A15K	EUR	0.994184	1e-05	1e-05	0.005341	0.000455	Blood Derived Normal
TCGA-E2-A15L	AFR	0.078766	0.004895	1e-05	0.011214	0.905115	Blood Derived Normal
TCGA-E2-A15M	EUR	0.858261	0.006442	0.001747	0.065894	0.067656	Blood Derived Normal
TCGA-E2-A15O	AFR	0.00675	1e-05	0.053367	0.00069	0.939182	Blood Derived Normal
TCGA-E2-A15P	EUR	0.995544	0.004426	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A15R	EUR	0.991731	0.008239	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A15S	EUR	0.983401	0.002801	0.002948	1e-05	0.010839	Blood Derived Normal
TCGA-E2-A15T	EUR	0.683813	0.02116	0.019576	0.267802	0.007649	Blood Derived Normal
TCGA-E2-A56Z	EUR	0.718068	0.0559	0.005347	1e-05	0.220675	Blood Derived Normal
TCGA-E2-A105	EAS	1e-05	0.992421	1e-05	0.000133	0.007425	Blood Derived Normal
TCGA-E2-A106	EAS	1e-05	0.99996	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A107	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A108	EUR	0.995335	1e-05	1e-05	0.004635	1e-05	Blood Derived Normal
TCGA-E2-A109	EUR	0.979268	1.3e-05	1e-05	0.020699	1e-05	Blood Derived Normal
TCGA-E2-A150	EUR	0.997601	0.002369	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A152	EUR	0.992187	1e-05	0.005819	0.000918	0.001066	Blood Derived Normal
TCGA-E2-A153	EUR	0.988049	1e-05	0.011921	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A154	EUR	0.989335	0.007269	1e-05	1e-05	0.003376	Blood Derived Normal
TCGA-E2-A155	EUR	0.96325	0.00526	0.011689	0.019791	1e-05	Blood Derived Normal
TCGA-E2-A156	EUR	0.997156	1e-05	0.002814	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A158	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A159	AMR	1e-05	0.183649	0.816321	1e-05	1e-05	Blood Derived Normal
TCGA-E2-A570	EUR	0.994802	1e-05	1e-05	0.005168	1e-05	Blood Derived Normal
TCGA-E2-A572	AFR	0.066813	0.010137	1e-05	0.00013	0.922909	Blood Derived Normal
TCGA-E2-A573	AFR	0.08167	0.006684	0.012011	0.011127	0.888507	Blood Derived Normal
TCGA-E2-A574	EUR	0.864519	0.034199	0.000913	1e-05	0.10036	Blood Derived Normal
TCGA-E2-A576	EUR	0.969446	0.009516	1e-05	0.009749	0.011279	Blood Derived Normal
TCGA-E3-A3DY	EUR	0.992802	0.007168	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E3-A3DZ	EUR	0.991199	0.001683	1e-05	0.007098	1e-05	Blood Derived Normal
TCGA-E3-A3E0	EUR	0.996313	0.002613	1e-05	1e-05	0.001054	Blood Derived Normal
TCGA-E3-A3E1	EUR	0.86929	0.008859	0.012278	0.101906	0.007668	Blood Derived Normal
TCGA-E3-A3E2	EUR	0.96201	0.000562	1e-05	0.033256	0.004163	Blood Derived Normal
TCGA-E3-A3E3	EUR	0.917439	1e-05	0.000924	0.072019	0.009607	Blood Derived Normal
TCGA-E3-A3E5	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E5-A2PC	EUR	0.999581	1e-05	1e-05	1e-05	0.000389	Blood Derived Normal
TCGA-E5-A4TZ	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E5-A4U1	EUR	0.914717	1e-05	1e-05	0.077444	0.007819	Blood Derived Normal
TCGA-E6-A1LX	EUR	0.999295	0.000675	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E6-A1LZ	AFR	0.318763	0.001391	1e-05	1e-05	0.679825	Blood Derived Normal
TCGA-E6-A1M0	EUR	0.980694	0.013106	1e-05	0.006181	1e-05	Blood Derived Normal
TCGA-E6-A2P8	AFR	0.082667	0.012269	1e-05	0.001368	0.903686	Blood Derived Normal
TCGA-E6-A2P9	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E6-A8L9	AFR	0.178448	1e-05	0.030578	0.003427	0.787537	Blood Derived Normal
TCGA-E7-A3X6	EUR	0.923613	0.01536	1e-05	1e-05	0.061007	Blood Derived Normal
TCGA-E7-A3Y1	EUR	0.952357	0.026806	1e-05	0.019572	0.001254	Blood Derived Normal
TCGA-E7-A4IJ	EAS	0.002642	0.988129	1e-05	0.00632	0.002898	Blood Derived Normal
TCGA-E7-A4XJ	EAS	1e-05	0.990802	1e-05	0.009168	1e-05	Blood Derived Normal
TCGA-E7-A5KE	EAS	0.00597	0.99301	1e-05	0.001001	1e-05	Blood Derived Normal
TCGA-E7-A5KF	EAS	0.004176	0.966828	1e-05	0.023372	0.005614	Blood Derived Normal
TCGA-E7-A6MD	EUR	0.967198	0.002498	0.004029	0.026068	0.000207	Blood Derived Normal
TCGA-E7-A6ME	EAS	1e-05	0.982654	1.2e-05	0.017315	1e-05	Blood Derived Normal
TCGA-E7-A6MF	EAS	1e-05	0.977709	1e-05	0.022261	1e-05	Blood Derived Normal
TCGA-E7-A7DU	EUR	0.954761	0.004768	1e-05	0.038718	0.001743	Blood Derived Normal
TCGA-E7-A7DV	EUR	0.978172	0.009157	1e-05	0.012651	1e-05	Blood Derived Normal
TCGA-E7-A7PW	EAS	0.004267	0.969647	1e-05	0.026066	1e-05	Blood Derived Normal
TCGA-E7-A7XN	EAS	1e-05	0.989538	1e-05	0.010432	1e-05	Blood Derived Normal
TCGA-E7-A8O7	EAS	1e-05	0.989568	1e-05	0.010402	1e-05	Blood Derived Normal
TCGA-E7-A8O8	EAS	1e-05	0.983415	1e-05	0.016555	1e-05	Blood Derived Normal
TCGA-E7-A85H	EAS	1e-05	0.97916	1e-05	0.02081	1e-05	Blood Derived Normal
TCGA-E7-A97P	EAS	1e-05	0.999959	1.1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E7-A97Q	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E7-A519	EUR	0.784837	1e-05	1e-05	0.20088	0.014263	Blood Derived Normal
TCGA-E7-A541	EUR	0.939691	0.014844	0.001469	0.042214	0.001783	Blood Derived Normal
TCGA-E7-A677	EAS	1e-05	0.983572	1.1e-05	0.016397	1e-05	Blood Derived Normal
TCGA-E7-A678	EAS	1e-05	0.983181	1e-05	0.016789	1e-05	Blood Derived Normal
TCGA-E8-A2EA	EUR	0.972942	0.01319	1e-05	0.013848	1e-05	Blood Derived Normal
TCGA-E8-A3X7	EUR	0.949171	0.018452	0.011453	0.020914	1e-05	Blood Derived Normal
TCGA-E8-A44K	EAS	1e-05	0.993064	1e-05	0.006906	1e-05	Blood Derived Normal
TCGA-E8-A44M	EAS	0.00583	0.98993	1e-05	0.00422	1e-05	Blood Derived Normal
TCGA-E8-A242	EUR	0.999365	1e-05	0.000605	1e-05	1e-05	Blood Derived Normal
TCGA-E8-A413	EAS	1e-05	0.981457	1e-05	0.018513	1e-05	Blood Derived Normal
TCGA-E8-A414	EAS	0.004067	0.979016	1e-05	0.016897	1e-05	Blood Derived Normal
TCGA-E8-A415	EAS	0.001143	0.982167	1e-05	0.016669	1e-05	Blood Derived Normal
TCGA-E8-A416	EAS	0.00475	0.962718	1e-05	0.032511	1e-05	Blood Derived Normal
TCGA-E8-A417	EAS	1e-05	0.990402	1e-05	0.009568	1e-05	Blood Derived Normal
TCGA-E8-A418	EUR	0.970339	0.014775	1e-05	0.014866	1e-05	Blood Derived Normal
TCGA-E8-A419	EUR	0.952757	0.044412	1e-05	0.002811	1e-05	Blood Derived Normal
TCGA-E8-A432	EAS	1e-05	0.99149	1e-05	0.008242	0.000248	Blood Derived Normal
TCGA-E8-A433	EAS	1e-05	0.991234	1e-05	0.008736	1e-05	Blood Derived Normal
TCGA-E8-A434	EAS	1e-05	0.987001	1e-05	0.012969	1e-05	Blood Derived Normal
TCGA-E8-A436	EAS	0.040423	0.862653	1e-05	1e-05	0.096905	Blood Derived Normal
TCGA-E9-A1N3	AFR	0.257028	0.001623	0.010937	1e-05	0.730403	Blood Derived Normal
TCGA-E9-A1N4	EUR	0.977198	0.004442	1e-05	0.01834	1e-05	Blood Derived Normal
TCGA-E9-A1N5	EUR	0.909812	0.07062	1e-05	0.019548	1e-05	Blood Derived Normal
TCGA-E9-A1N6	EUR	0.771898	0.082146	0.020468	1e-05	0.125478	Blood Derived Normal
TCGA-E9-A1N8	EUR	0.866302	1e-05	0.003992	0.108885	0.020812	Blood Derived Normal
TCGA-E9-A1N9	EUR	0.940692	0.054565	0.004723	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A1NA	EUR	0.975648	0.022438	0.000152	1e-05	0.001752	Blood Derived Normal
TCGA-E9-A1NC	EUR	0.971654	0.028316	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A1ND	EUR	0.961077	0.02387	1e-05	0.015033	1e-05	Blood Derived Normal
TCGA-E9-A1NE	EUR	0.934696	0.045876	0.007598	0.011819	1e-05	Blood Derived Normal
TCGA-E9-A1NF	EUR	0.969429	0.030541	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A1NG	EUR	0.934545	0.038027	0.018012	0.004862	0.004555	Blood Derived Normal
TCGA-E9-A1NI	AFR	0.058116	0.003037	0.025451	0.003479	0.909918	Blood Derived Normal
TCGA-E9-A1QZ	EUR	0.999108	1e-05	1e-05	0.000862	1e-05	Blood Derived Normal
TCGA-E9-A1R0	EUR	0.937552	0.045619	0.008606	0.008213	1e-05	Blood Derived Normal
TCGA-E9-A1R2	EUR	0.991298	0.008672	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A1R3	EUR	0.928816	1e-05	0.000585	0.070196	0.000393	Blood Derived Normal
TCGA-E9-A1R4	EUR	0.979849	0.020121	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A1R5	EUR	0.959053	0.022654	1e-05	0.018273	1e-05	Blood Derived Normal
TCGA-E9-A1R6	AFR	0.086996	0.03007	1.4e-05	1e-05	0.88291	Blood Derived Normal
TCGA-E9-A1R7	EAS	0.00155	0.982519	1e-05	0.008727	0.007193	Blood Derived Normal
TCGA-E9-A1RA	EUR	0.968422	0.024505	1e-05	0.006067	0.000996	Blood Derived Normal
TCGA-E9-A1RB	EUR	0.975065	0.015969	0.001669	0.007287	1e-05	Blood Derived Normal
TCGA-E9-A1RC	EAS	1e-05	0.995912	1e-05	1e-05	0.004058	Blood Derived Normal
TCGA-E9-A1RD	EUR	0.982328	0.017642	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A1RE	EUR	0.971513	0.018042	1e-05	0.009096	0.001339	Blood Derived Normal
TCGA-E9-A1RF	EUR	0.962167	0.017149	0.007756	0.000229	0.012699	Blood Derived Normal
TCGA-E9-A1RG	EUR	0.961674	0.029733	1e-05	0.008574	1e-05	Blood Derived Normal
TCGA-E9-A1RH	EUR	0.878754	0.035833	1e-05	1e-05	0.085393	Blood Derived Normal
TCGA-E9-A1RI	EUR	0.965152	0.018402	1e-05	0.016426	1e-05	Blood Derived Normal
TCGA-E9-A2JS	EUR	0.995319	1e-05	1e-05	0.002596	0.002066	Blood Derived Normal
TCGA-E9-A2JT	EUR	0.972716	0.011444	0.002232	0.013597	1e-05	Blood Derived Normal
TCGA-E9-A3HO	EUR	0.953807	0.035468	1e-05	0.010705	1e-05	Blood Derived Normal
TCGA-E9-A3Q9	EUR	0.941426	0.042804	1e-05	0.01575	1e-05	Blood Derived Normal
TCGA-E9-A3QA	EUR	0.98087	0.004998	0.014112	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A3X8	EUR	0.904103	0.083805	0.01204	1e-05	4.3e-05	Blood Derived Normal
TCGA-E9-A5FK	EUR	0.993833	1e-05	0.000761	1e-05	0.005385	Blood Derived Normal
TCGA-E9-A5FL	EUR	0.971773	0.018342	1e-05	0.008934	0.00094	Blood Derived Normal
TCGA-E9-A5UO	EUR	0.9984	1e-05	1e-05	1e-05	0.00157	Blood Derived Normal
TCGA-E9-A5UP	EUR	0.911045	0.048884	0.012507	0.022386	0.005179	Blood Derived Normal
TCGA-E9-A6HE	EUR	0.937515	0.000459	1e-05	0.059799	0.002217	Blood Derived Normal
TCGA-E9-A22A	EUR	0.998951	0.001019	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A22B	EUR	0.850169	1e-05	0.005859	0.116738	0.027224	Blood Derived Normal
TCGA-E9-A22D	EUR	0.997536	1e-05	1e-05	0.002434	1e-05	Blood Derived Normal
TCGA-E9-A22E	EUR	0.992782	0.003515	0.000828	0.002864	1e-05	Blood Derived Normal
TCGA-E9-A22G	EUR	0.922052	0.044167	1e-05	0.03376	1e-05	Blood Derived Normal
TCGA-E9-A22H	EUR	0.496317	0.135771	0.050149	0.317753	1e-05	Blood Derived Normal
TCGA-E9-A24A	EUR	0.958839	1e-05	1e-05	0.020177	0.020964	Blood Derived Normal
TCGA-E9-A54X	EUR	0.993197	0.00204	1e-05	0.004743	1e-05	Blood Derived Normal
TCGA-E9-A54Y	EUR	0.856185	1e-05	1e-05	0.108831	0.034964	Blood Derived Normal
TCGA-E9-A226	EUR	0.969357	0.021506	1e-05	0.009117	1e-05	Blood Derived Normal
TCGA-E9-A227	EUR	0.985554	1e-05	0.008556	0.001809	0.004071	Blood Derived Normal
TCGA-E9-A228	EUR	0.899249	1e-05	1e-05	0.062283	0.038448	Blood Derived Normal
TCGA-E9-A229	EUR	0.999957	1.3e-05	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A243	EUR	0.98169	0.011977	0.003457	0.002867	1e-05	Blood Derived Normal
TCGA-E9-A244	EUR	0.954463	0.037478	1e-05	0.008039	1e-05	Blood Derived Normal
TCGA-E9-A245	EUR	0.998772	1e-05	1e-05	0.001198	1e-05	Blood Derived Normal
TCGA-E9-A247	EUR	0.969913	0.018686	1e-05	0.00032	0.011071	Blood Derived Normal
TCGA-E9-A248	EUR	0.967335	0.030131	0.002515	1e-05	1e-05	Blood Derived Normal
TCGA-E9-A249	EUR	0.963581	0.020372	1e-05	0.011833	0.004204	Blood Derived Normal
TCGA-E9-A295	EUR	0.970498	1e-05	0.018952	1e-05	0.01053	Blood Derived Normal
TCGA-EA-A1QS	EUR	0.924011	0.04932	1e-05	0.026649	1e-05	Blood Derived Normal
TCGA-EA-A3HQ	EUR	0.943166	0.043366	0.013032	1e-05	0.000425	Blood Derived Normal
TCGA-EA-A3HR	EUR	0.920566	0.0277	0.012096	0.039628	1e-05	Blood Derived Normal
TCGA-EA-A3HS	EUR	0.955049	0.043509	1e-05	0.001423	1e-05	Blood Derived Normal
TCGA-EA-A3HT	EUR	0.904042	0.049707	1e-05	1e-05	0.046231	Blood Derived Normal
TCGA-EA-A3HU	EUR	0.952403	0.01929	0.006716	0.021581	1e-05	Blood Derived Normal
TCGA-EA-A3QD	EUR	0.99274	1e-05	1e-05	0.00723	1e-05	Blood Derived Normal
TCGA-EA-A3QE	EUR	0.950139	0.029541	0.018923	1e-05	0.001387	Blood Derived Normal
TCGA-EA-A3Y4	EUR	0.968672	0.021809	1e-05	1e-05	0.009499	Blood Derived Normal
TCGA-EA-A4BA	EUR	0.979671	0.009094	1e-05	0.011215	1e-05	Blood Derived Normal
TCGA-EA-A5FO	EUR	0.987515	0.005979	1e-05	0.005363	0.001134	Blood Derived Normal
TCGA-EA-A5O9	EUR	0.981898	0.015945	1e-05	0.002137	1e-05	Blood Derived Normal
TCGA-EA-A5ZD	EAS	1e-05	0.982779	1e-05	0.01164	0.005561	Blood Derived Normal
TCGA-EA-A5ZE	EAS	0.010678	0.974331	1e-05	1e-05	0.014971	Blood Derived Normal
TCGA-EA-A5ZF	EAS	0.011117	0.959076	1e-05	0.013385	0.016412	Blood Derived Normal
TCGA-EA-A6QX	EAS	1e-05	0.988171	1e-05	0.008655	0.003154	Blood Derived Normal
TCGA-EA-A43B	EUR	0.989625	0.008829	1e-05	0.001527	1e-05	Blood Derived Normal
TCGA-EA-A44S	EUR	0.96115	0.013642	0.015084	0.010113	1e-05	Blood Derived Normal
TCGA-EA-A50E	EAS	0.00062	0.982653	1e-05	0.016707	1e-05	Blood Derived Normal
TCGA-EA-A78R	EAS	1e-05	0.973733	1e-05	0.026237	1e-05	Blood Derived Normal
TCGA-EA-A97N	EUR	0.957106	0.011239	1e-05	0.031636	1e-05	Blood Derived Normal
TCGA-EA-A410	EUR	0.975652	0.024318	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-EA-A411	EUR	0.96704	0.022196	1e-05	0.010744	1e-05	Blood Derived Normal
TCGA-EA-A439	EAS	1e-05	0.98029	1e-05	0.01968	1e-05	Blood Derived Normal
TCGA-EA-A556	EUR	0.952069	0.028457	0.019455	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A1NK	EUR	0.95163	0.041623	0.006727	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A3HV	EUR	0.946767	0.035953	1e-05	0.01726	1e-05	Blood Derived Normal
TCGA-EB-A3XB	EUR	0.952918	0.031864	1.2e-05	0.015197	1e-05	Blood Derived Normal
TCGA-EB-A3XC	EUR	0.956623	0.034261	0.009096	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A3XD	EUR	0.96634	0.030578	0.002758	1e-05	0.000313	Blood Derived Normal
TCGA-EB-A3XE	EUR	0.967646	0.01195	1e-05	0.020384	1e-05	Blood Derived Normal
TCGA-EB-A3XF	EUR	0.940805	0.021175	1e-05	0.037999	1e-05	Blood Derived Normal
TCGA-EB-A3Y6	EUR	0.977724	0.003838	1e-05	0.018417	1e-05	Blood Derived Normal
TCGA-EB-A3Y7	EUR	0.858337	0.101906	0.027683	0.012064	1e-05	Blood Derived Normal
TCGA-EB-A4IQ	EAS	1e-05	0.991506	1e-05	0.008464	1e-05	Blood Derived Normal
TCGA-EB-A4IS	EUR	0.96735	0.010716	1e-05	0.021914	1e-05	Blood Derived Normal
TCGA-EB-A4OY	EUR	0.966522	0.010999	0.003209	0.019261	1e-05	Blood Derived Normal
TCGA-EB-A4OZ	EUR	0.974198	0.013379	1e-05	0.012403	1e-05	Blood Derived Normal
TCGA-EB-A4P0	EUR	0.978831	0.004182	0.000765	0.016211	1e-05	Blood Derived Normal
TCGA-EB-A4XL	EUR	0.9684	0.030723	1e-05	1e-05	0.000857	Blood Derived Normal
TCGA-EB-A5FP	EUR	0.971228	0.028289	0.000463	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A5KH	EAS	0.005118	0.994852	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A5SE	EUR	0.941153	0.046323	1e-05	0.012504	1e-05	Blood Derived Normal
TCGA-EB-A5SF	EUR	0.966509	0.031276	1e-05	0.002195	1e-05	Blood Derived Normal
TCGA-EB-A5SG	EUR	0.960738	0.024392	0.010535	0.004325	1e-05	Blood Derived Normal
TCGA-EB-A5SH	EUR	0.969978	0.014421	1e-05	0.015152	0.000439	Blood Derived Normal
TCGA-EB-A5UL	EUR	0.95412	0.018989	1e-05	0.026871	1e-05	Blood Derived Normal
TCGA-EB-A5UM	EUR	0.95589	0.017378	0.002905	0.010893	0.012934	Blood Derived Normal
TCGA-EB-A5UN	EUR	0.996816	0.002233	1e-05	1e-05	0.000931	Blood Derived Normal
TCGA-EB-A5VU	EAS	1e-05	0.983382	1e-05	0.016588	1e-05	Blood Derived Normal
TCGA-EB-A5VV	EUR	0.959795	0.00955	1e-05	0.029922	0.000723	Blood Derived Normal
TCGA-EB-A6L9	EAS	1e-05	0.998359	1e-05	1e-05	0.001611	Blood Derived Normal
TCGA-EB-A6QY	EUR	0.985535	0.005911	1e-05	0.008534	1e-05	Blood Derived Normal
TCGA-EB-A6QZ	EUR	0.967111	0.030505	0.000645	1e-05	0.001729	Blood Derived Normal
TCGA-EB-A6R0	EUR	0.976862	0.023108	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A24C	EUR	0.987152	0.011397	1e-05	1e-05	0.001431	Blood Derived Normal
TCGA-EB-A24D	EUR	0.969211	0.00679	0.008761	0.011479	0.003758	Blood Derived Normal
TCGA-EB-A41A	EUR	0.933185	0.000341	0.006135	0.059662	0.000677	Blood Derived Normal
TCGA-EB-A41B	EUR	0.982674	0.009048	1.1e-05	0.008258	1e-05	Blood Derived Normal
TCGA-EB-A42Y	EAS	0.003077	0.996893	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A42Z	EAS	1e-05	0.994459	1e-05	0.005511	1e-05	Blood Derived Normal
TCGA-EB-A44N	EUR	0.970738	0.029232	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A44O	EUR	0.975588	0.019306	1e-05	0.005086	1e-05	Blood Derived Normal
TCGA-EB-A44P	EUR	0.968983	0.025613	0.002231	0.003162	1e-05	Blood Derived Normal
TCGA-EB-A44Q	EAS	0.010177	0.961471	1e-05	0.022676	0.005666	Blood Derived Normal
TCGA-EB-A44R	EAS	0.017104	0.965055	1e-05	0.016083	0.001749	Blood Derived Normal
TCGA-EB-A51B	EUR	0.945176	0.0226	1e-05	0.005048	0.027166	Blood Derived Normal
TCGA-EB-A57M	EAS	1e-05	0.987072	1e-05	0.012898	1e-05	Blood Derived Normal
TCGA-EB-A82B	EAS	1e-05	0.99996	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-EB-A82C	EAS	0.000585	0.993799	1e-05	0.005596	1e-05	Blood Derived Normal
TCGA-EB-A85I	EUR	0.968182	0.014793	0.005936	0.011079	1e-05	Blood Derived Normal
TCGA-EB-A85J	EUR	0.965354	0.01023	1e-05	0.024396	1e-05	Blood Derived Normal
TCGA-EB-A97M	EUR	0.958763	0.025021	1e-05	0.016195	1e-05	Blood Derived Normal
TCGA-EB-A299	EUR	0.958826	0.02319	1e-05	0.017965	1e-05	Blood Derived Normal
TCGA-EB-A430	EUR	0.948563	0.009434	1e-05	0.041982	1e-05	Blood Derived Normal
TCGA-EB-A431	EUR	0.953243	0.034068	0.012232	1e-05	0.000447	Blood Derived Normal
TCGA-EB-A550	EUR	0.976217	0.012107	1e-05	0.011656	1e-05	Blood Derived Normal
TCGA-EB-A551	EUR	0.968248	0.009463	1e-05	0.022269	1e-05	Blood Derived Normal
TCGA-EB-A553	EUR	0.968254	0.021037	0.001575	0.009124	1e-05	Blood Derived Normal
TCGA-EC-A1NJ	EUR	0.887923	0.056754	0.007918	1e-05	0.047395	Blood Derived Normal
TCGA-EC-A1QX	EUR	0.947713	0.036316	1e-05	0.015952	1e-05	Blood Derived Normal
TCGA-EC-A24G	EUR	0.972782	0.005626	1e-05	0.021572	1e-05	Blood Derived Normal
TCGA-ED-A4XI	EAS	1e-05	0.990919	1e-05	0.009051	1e-05	Blood Derived Normal
TCGA-ED-A5KG	EAS	0.030309	0.922695	1e-05	1e-05	0.046977	Blood Derived Normal
TCGA-ED-A7PX	EAS	1e-05	0.981643	1e-05	0.018327	1e-05	Blood Derived Normal
TCGA-ED-A7PY	EAS	0.002862	0.971531	1e-05	0.020396	0.005201	Blood Derived Normal
TCGA-ED-A7PZ	EAS	0.001358	0.978869	1e-05	0.019753	1e-05	Blood Derived Normal
TCGA-ED-A7XO	EAS	0.024935	0.960769	1e-05	0.000672	0.013615	Blood Derived Normal
TCGA-ED-A7XP	EAS	0.021962	0.953278	1e-05	0.007141	0.017608	Blood Derived Normal
TCGA-ED-A8O5	EAS	1e-05	0.99996	1e-05	1e-05	1e-05	Blood Derived Normal
TCGA-ED-A8O6	EAS	0.008704	0.987342	1e-05	0.001889	0.002056	Blood Derived Normal
TCGA-ED-A66X	EAS	0.002677	0.980229	1e-05	0.017074	1e-05	Blood Derived Normal
TCGA-ED-A66Y	EAS	0.054243	0.806843	1e-05	1e-05	0.138894	Blood Derived Normal
TCGA-ED-A82E	EAS	1e-05	0.989717	1e-05	0.010253	1e-05	Blood Derived Normal
TCGA-ED-A97K	EAS	1e-05	0.983911	1e-05	0.016059	1e-05	Blood Derived Normal
TCGA-ED-A459	EAS	1e-05	0.988401	1e-05	0.011569	1e-05	Blood Derived Normal
TCGA-ED-A627	EUR	0.537164	0.030716	0.040779	0.391331	1e-05	Blood Derived Normal
TCGA-EE-A2A0	EUR	0.898759	1e-05	1e-05	0.091981	0.00924	Blood Derived Normal
TCGA-EE-A2A1	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Blood Derived Normal
