ID	Tissue	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA-04-1638	Solid Tissue Normal	0.0269851	-0.00398804	0.00181688	-0.00216079	0.00040859	0.00353357	-0.00377406	-0.0015716	-0.000397469	-0.000465657	0.007944	-0.00803855	-0.00249041	-0.00120661	-0.006016	0.0026776	-0.00419136	-0.0147842	0.00696397	-0.00222931
TCGA-04-1644	Solid Tissue Normal	-0.00757196	-0.00768767	0.000945583	-0.00296463	0.00445972	0.000200465	-0.00220477	-0.000332197	-0.00331188	-0.00175665	-9.89747e-05	-0.000772377	0.00312527	0.00225328	0.000192526	-0.00151838	-0.00210757	-0.000309611	0.00167715	0.0017322
TCGA-04-1646	Solid Tissue Normal	-0.00761529	-0.00781307	0.00140487	-0.00247695	0.00223813	0.000369319	-0.00498107	0.00063893	-0.00360277	-0.00178692	0.00027022	0.00290945	0.0020437	0.0170778	0.00277832	-0.000589569	-0.00182545	0.000267583	-4.12085e-05	-0.00157439
TCGA-04-1648	Solid Tissue Normal	-0.00382141	0.00588017	0.001639	-0.0107008	-0.0348824	0.000590179	0.00923793	0.00242867	-0.00223508	0.00116659	0.00110146	0.00227458	-0.00219696	0.00385979	0.00110971	0.00270088	-0.00245796	0.00258952	-0.00169067	-0.0010737
TCGA-04-1649	Solid Tissue Normal	-0.00772614	-0.00810846	0.0011266	-0.00309076	0.00409419	0.00133477	-0.00271467	0.000638926	-0.00536723	-0.000105627	0.000357567	-0.000875861	0.00470199	0.0058185	-0.0015294	0.00230206	-0.00147817	-0.00151861	-0.00203564	-0.00144051
TCGA-04-1651	Solid Tissue Normal	-0.00738253	-0.00788937	0.00124617	-0.00257991	0.00394081	0.000673623	-0.00640067	-0.000602119	-0.00562095	0.000786357	-0.0022132	-0.00345971	0.00522008	-0.00230131	-0.000606285	-0.000873266	0.00214188	0.000857193	-4.97378e-05	-0.00605125
TCGA-04-1652	Solid Tissue Normal	-0.00755264	-0.00818073	0.000959307	-0.00383654	0.00318287	4.73866e-05	-0.00380763	-0.000876711	-0.00331087	-0.00060853	-0.000300993	3.16368e-05	0.0022471	0.0102302	-1.89304e-05	0.00164591	1.56902e-05	-0.00137331	0.00115812	0.000309346
TCGA-04-1654	Solid Tissue Normal	-0.0076847	-0.00747846	0.00143142	-0.00291147	0.00307766	0.000982564	-0.00324034	-0.000472679	-0.00389716	0.00190412	0.0010851	-0.00211386	0.00336127	-0.000692241	0.00144753	0.000215682	-0.0015741	0.0029213	0.0042971	-0.00230441
TCGA-05-5420	Solid Tissue Normal	-0.00780142	-0.00788139	0.00115822	-0.00374539	0.0041127	0.00115195	-0.0109229	0.00102398	-0.0034342	0.00140326	-0.00203563	-0.00125426	0.00465128	-0.00113468	0.00405802	-0.00241041	0.000149	-0.00501696	-0.00195199	9.83566e-05
TCGA-06-0125	Recurrent Solid Tumor	-0.00763851	-0.00767903	0.000910446	-0.00266708	0.00352641	0.000881954	-0.00942466	-0.00106678	-0.00448433	0.00199299	-0.0024102	-0.00825819	0.00910897	-0.0251887	-0.00376644	-0.00138	-0.000268812	-0.00159841	7.21033e-05	0.00493859
