ID	Tissue	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA-02-0086	Blood Derived Normal	-0.00503973	-0.004104	0.000423249	0.000733189	-0.00332558	-5.90228e-05	-0.00294187	-0.00247648	-0.00116373	-0.000264586	0.00660353	0.000223084	-0.000206471	0.00138717	0.000466725	0.000839128	0.000319805	0.00161217	0.00264822	-0.00141775
TCGA-02-0089	Blood Derived Normal	-0.00484265	-0.00433197	0.000544982	0.00129386	-0.00262851	-9.10293e-05	-0.00324429	-0.00145167	-0.00138833	0.00163802	0.00883299	-0.000515424	-0.000745266	0.00191996	-0.0015932	0.000216248	0.00250243	-5.0583e-05	-0.00305264	-0.000522605
TCGA-02-0099	Blood Derived Normal	-0.00456233	-0.00445356	0.000993346	0.00160424	-0.000976591	-7.35152e-05	0.00521058	-0.00264199	0.000887029	0.000648112	0.00416436	-0.000439632	-0.00145535	0.000597939	0.00124501	0.00291038	-0.000835881	0.00146284	0.011181	0.00860977
TCGA-02-0102	Blood Derived Normal	-0.00323108	-0.00364044	-0.000354858	0.00318998	0.00457019	0.00300906	0.0359755	0.0102078	0.00251734	-0.0109625	-0.0133524	0.00120922	-0.00144778	0.00246627	0.00550948	0.00286037	-0.000501438	-0.0028303	0.0136563	-0.0385393
TCGA-02-0104	Blood Derived Normal	0.000911813	-0.00416773	-0.0733937	0.0069869	0.0237965	-0.177577	0.00114209	0.00215974	-0.00155976	-0.0134059	0.00291686	0.000280879	0.0101594	0.00267959	-0.000467435	-0.000486614	-0.000146034	0.000346124	-0.00175253	0.004818
TCGA-02-0107	Blood Derived Normal	-0.00475001	-0.00396078	3.06226e-05	0.00150188	-0.00172453	-0.000523634	-0.00479926	0.000366243	0.000879378	0.00142377	-0.0140536	0.00188022	-0.00246916	-0.00306716	0.00148833	0.00491947	-0.0056501	-0.00600932	0.00782048	0.00918017
TCGA-02-0113	Blood Derived Normal	-0.00455463	-0.00396264	-0.00070137	0.00101936	-0.00235812	0.000520469	-0.00301963	0.0078654	0.000714561	-0.00587816	-0.00181529	0.00058067	0.00154232	0.00545524	0.000735725	8.80602e-05	-0.00126752	0.00151356	0.00510638	0.00385715
TCGA-02-0114	Blood Derived Normal	0.0208082	-0.00423899	0.00428597	0.00128287	-0.000600321	-0.000896381	7.25353e-07	1.84369e-05	-0.00168856	-0.000749152	0.00187369	0.0108144	0.000137843	0.00304857	0.00675245	0.00185668	-0.00673593	0.00451849	-0.00567572	-0.0014333
TCGA-02-0115	Blood Derived Normal	-0.00491196	-0.00418116	0.000436933	0.00151749	-0.00248606	-0.000245671	-0.00162352	-0.00150421	-0.00256408	0.00142877	0.00990553	-0.00106176	0.000880088	-0.00195583	0.000683646	0.00135677	-0.000328595	-0.00228871	0.00432302	-0.00776014
TCGA-02-0116	Blood Derived Normal	-0.00477152	-0.00379438	0.000663195	0.00127989	-0.00089547	-9.72146e-05	-0.00328709	-0.00183169	0.000250372	-0.000503434	0.000356882	-0.000151421	0.000740917	0.00152792	-0.000568507	-0.00251396	-0.00101647	-0.00138294	-0.00341173	0.00489203
TCGA-02-2466	Blood Derived Normal	-0.00471941	-0.00423833	0.000849075	0.0022416	-0.00148721	3.56e-06	0.00222618	-0.00322431	0.000879926	0.000541141	0.00982184	-0.000589928	0.00238887	0.00240411	-0.00118272	-0.0011572	-0.00185214	-0.00236902	-0.00370015	0.00421935
TCGA-02-2470	Blood Derived Normal	-0.00493307	-0.00387638	0.00039827	0.00138962	-0.00409465	-0.000543878	-0.00565856	-0.00161667	-0.00166466	0.000462672	0.00588699	-0.00216805	0.000247561	0.00177901	-0.000870809	0.000312544	-0.00284867	0.00326235	0.00576358	0.000343161
TCGA-02-2483	Blood Derived Normal	-0.00492197	-0.0040351	0.000361007	0.00091298	-0.00235105	3.01394e-05	-0.00677695	-0.0014786	0.000844063	-0.000563727	0.00437898	-0.000164057	0.000937757	-0.00306215	0.00435653	-0.00023366	0.00191983	0.00281436	0.018427	0.00315829
TCGA-02-2485	Blood Derived Normal	-0.00480181	-0.00423245	0.000598483	0.00148549	-0.00263207	-0.000163871	-0.00293991	-0.00149105	-0.00111016	0.00134148	0.00790349	-0.000297118	-0.000492015	0.00118503	-0.0019704	-0.0015034	-4.81748e-06	0.00108647	-0.00218907	-0.00901962
TCGA-02-2486	Blood Derived Normal	-0.00485731	-0.00446876	0.00085635	0.000839028	-0.00127038	0.000214785	-0.00559692	-0.00145136	-0.000435711	-0.00095845	-0.000714266	-0.000575929	0.000985549	0.00116681	-0.000732714	-0.000195236	-0.00102339	0.000352741	0.00954779	0.00378652
TCGA-04-1331	Blood Derived Normal	-0.00503805	-0.00429528	0.000447677	0.00141516	-0.00396966	0.000138339	-0.00464466	-0.00170743	-0.00185718	1.72516e-05	0.007746	-0.00199212	0.000278056	-0.000253346	0.00188371	-0.000467479	-0.00302449	0.00337507	0.0109513	0.00241015
TCGA-04-1332	Blood Derived Normal	-0.00491035	-0.00408492	0.000447846	0.000560335	-0.00296544	-0.000108728	-0.00722793	-0.00145859	0.000993119	-0.00162995	-0.0100524	0.000108829	-4.29247e-05	5.33114e-05	0.000120749	-8.61541e-05	-0.000302752	0.000209091	0.0125736	0.00447608
TCGA-04-1341	Blood Derived Normal	-0.0048629	-0.00403444	0.000636953	0.00176338	-0.0018456	-0.00011887	-0.00223753	-0.00201073	-0.00169777	-0.000345321	0.00566984	-0.000335939	-0.000138074	0.00169764	-0.00152937	-9.72913e-05	0.000243572	-0.00218512	-0.0155364	-0.00493672
TCGA-04-1343	Blood Derived Normal	-0.00507692	-0.00398954	0.000548876	0.00178919	-0.00343432	-0.000319929	-0.00374567	-0.00183644	-0.000598709	-0.000202482	0.00583661	0.000703519	0.0010714	0.000313658	-0.000514558	0.00111847	-0.00016416	-9.02192e-05	0.00463058	-0.003935
TCGA-04-1362	Blood Derived Normal	-0.00507451	-0.00416055	0.000593146	0.00149108	-0.00249045	-0.00037578	-0.00338674	-0.0019097	-0.000464959	-0.000291906	0.00851716	-9.03466e-05	0.00107151	0.000752897	0.00106763	0.000202493	-0.000100061	-0.0019657	-0.00307321	-0.00143495
TCGA-04-1364	Blood Derived Normal	-0.00476872	-0.00425545	0.000751687	0.00167814	-0.00303951	-6.70138e-05	-0.00312557	-0.0017255	-0.00118439	-0.00101419	0.00300007	4.58811e-05	0.00037396	0.000480501	3.2153e-05	0.00305887	-0.000987895	0.00332443	0.011197	0.00491585
TCGA-04-1365	Blood Derived Normal	-0.00483718	-0.004281	0.000823458	0.00135813	-0.00314738	-0.000259645	-0.000390457	-0.00214195	-0.00100974	-9.57277e-05	0.00510778	0.000627384	0.000556484	0.000814325	0.00100294	-0.00133807	-7.14211e-05	0.00178677	-0.00119722	-0.00353128
TCGA-04-1367	Blood Derived Normal	-0.00493228	-0.00446126	0.000334336	0.0012479	-0.00445667	0.000122409	-0.00425667	0.000654923	-0.000725699	-0.00174552	0.00537153	0.00134199	0.000128332	0.00102805	0.00018406	0.00269066	-0.00194984	0.00334029	0.0124238	0.00328133
TCGA-04-1514	Blood Derived Normal	-0.00296173	-0.00411028	-0.0137376	0.00147009	-0.000985676	0.00855228	0.00753336	0.062853	0.00367062	-0.0240256	0.00559298	0.00202891	0.000293551	0.0132891	-0.00243379	0.0034559	-0.00386024	-0.00567597	-0.00212885	0.00352372
TCGA-04-1525	Blood Derived Normal	-0.00494767	-0.00411824	0.000433345	0.00213398	-0.00284228	0.000219188	-0.00523256	-0.00172172	-0.00142216	0.000902844	0.00773954	-0.00148998	-0.000188528	-0.000309654	-0.00289345	0.00116668	0.00124268	-0.000330966	0.00331345	-0.000542164
